sentence1,sentence2,label,p,pred
"lexical = 60, order = 100 With the feeling of fatigue and uncleanness that comes from a night on the train, in the early mist of Petersburg Alexei Alexandrovich drove down the deserted Nevsky and stared straight ahead, not thinking of what awaited him. He could not think of it because, when he imagined what was to be, he could not rid himself of the thought that death would resolve at a stroke all the difficulty of his situation. Bakers, locked-up shops, night cabs, caretakers sweeping the pavements, flashed past his eyes, and he observed it all, trying to stifle within himself the thought of what awaited him and what he dared not wish but wished all the same. He drove up to the porch. A cab and a coach with a sleeping coachman stood at the entrance. As he went into the front hall, Alexei Alexandrovich drew a resolution, as it were, from a far corner of his brain and consulted it. <sent> It read: “If a deception, then calm contempt, and leave. If it is true, then observe the decency. "" </sent>","It read: ‘If it is a deception, then calm contempt, and depart. If true, observe propriety.’",1,0.074231364,0
"lexical = 20, order = 60 What fatigue and hardship you, Imperial uncle, have had to bear throughout the whole journey, your humble servant heard yesterday, when the courier sent ahead came and announced that Your Highness would this day reach this mansion. I have merely got ready a glass of mean wine for you to wipe down the dust with, but I wonder, whether Your Highness will deign to bestow upon it the lustre of your countenance, and accept it.” “Imperial uncle,” she said, in a jocose manner, when she realised that there was no outsider present in the room, “I congratulate you! Having, after his arrival home, paid his salutations to all the inmates, he retired to his own quarters at the very moment that lady Feng had multifarious duties to attend to, and had not even a minute to spare; but, considering that Chia Lien had returned from a distant journey, she could not do otherwise than put by what she had to do, and to greet him and wait on him. P’ing Erh and the whole company of waiting-maids simultaneously paid their obeisance to him, and this ceremony concluded, they presented tea. Chia Lien thereupon made inquiries about the various matters, which had transpired in their home after his departure, and went on to thank lady Feng for all the trouble she had taken in the management of them. “How dare I presume to such an honour,” he added by way of rejoinder; “I’m unworthy of such attention! Many thanks, many thanks.” Chia Lien smiled.","Besides, Jia Lian had seen everyone since he returned home and returned to his room. When Sister Feng was busy recently, she had no spare time to work. Seeing Jia Lian returning from a long way, she had to take time to receive him. There was no one in the room. The head of the newspaper reported to the Malay newspaper, saying that I will be returning home today, and I have prepared a glass of water and wine to dust the dust. I don’t know if I will give you the light and lead it?” Jia Lian smiled, “How dare you not dare, I will bear more and more.” After the maids visit the shrine, they offer tea. Jia Lian then asked goodbye to the family affairs, and thanked Sister Feng for her hard work.",1,0.07477005,0
"lexical = 40, order = 60 “My dear Rodya,” his mother wrote. “It’s been more than two months since I’ve written you a letter, as a result of which I’ve suffered, at times even lost sleep, wondering about you. But most likely you won’t blame me for my unintended silence. You know how I love you; you’re all we have, Dunya and I, you mean everything to us, all our hope, all our aspiration. I was so upset when I learned that you’d left the university several months ago because you were unable to support yourself, and that your lessons and other sources had ended! How could I help you with my pension of only one hundred and twenty rubles a year? As you well know, I’d borrowed those fifteen rubles I sent you four months ago from our local merchant Afanasy Ivanovich Vakhrushin, on the promise of my pension. He’s a good man and was your father’s acquaintance. But in giving him the right to receive my pension for me, I was obliged to wait until I repaid my debt, and that’s only just happened, so all this time I haven’t been able to send you anything. But now, thank God, it seems I can send you some more; in general, we can even boast of good fortune now about which I hasten to inform you. In the first place, could you guess, dear Rodya, that your dear sister has been living with me for the last month and a half, and we’ll no longer be separated in the future. Praise the Lord, her torments have ended, but I’ll tell you everything in order, so you’ll know what’s happened and what we’ve been keeping from you up to now. When you wrote to me about two months ago that you’d heard from someone or other that Dunya had to endure much rudeness in Mr. Svidrigaylov’s house and you asked me for a more detailed explanation —what could I write to you at that time? If I’d told you the whole truth, you’d probably have dropped everything and rushed to see us, even come on foot, because I know your character and your feelings, and you wouldn’t have allowed your sister to be insulted. I myself was in despair, but what could I do? Even I didn’t know the whole truth then. The main difficulty was that Dunya, who’d entered their household last year as a governess, had received an advance of one hundred rubles, on the condition that a certain amount would be deducted from her salary each month; therefore, she couldn’t leave her position until she’d repaid her debt. This amount (I can now explain it all to you, precious Rodya) she’d accepted mostly so she could send you sixty rubles, which you needed then and which you received from us last year. At the time we deceived you, writing that it had come from Dunya’s savings, but that wasn’t so. Now I’m telling you the whole truth because everything’s suddenly changed, by the will of God, for the better, and so you’ll know how much Dunya loves you and what a precious heart she has. As a matter of fact, right from the start Mr. Svidrigaylov treated her very rudely and made various impolite remarks and insults to her at the table. . . . But I don’t want to dwell on these agonizing difficulties and upset you for no reason, since all of that’s stopped. In brief, in spite of the kind and generous treatment by Marfa Petrovna, Mr. Svidrigaylov’s wife, and all the servants, Dunechka had a very difficult time, especially when Mr. Svidrigaylov, following old regimental custom, was under the influence of Bacchus. But what happened afterward? Just imagine that this madman had conceived a passion for Dunya sometime earlier, but had been concealing it under the guise of rudeness and contempt for her. Perhaps he himself was ashamed and horrified to see that he himself, at his age and as the father of a family, harbored such frivolous hopes; therefore, he inadvertently took his anger out on Dunya. Perhaps by his rude treatment and mockery he wanted to hide the whole truth from other people. But, in the end, he couldn’t restrain himself and dared make an open and vile proposition to Dunya, promising her various rewards; moreover, he said he would forsake everything and go to another village with her or, perhaps, even abroad. You can imagine her suffering! It was impossible for her to leave her position at that time, not only because of her financial obligation, but because she wanted to spare Marfa Petrovna, who might suddenly conceive a hatred for her, and consequently arouse discord in the household. It would create a huge scandal for Dunechka; she’d never be able to escape it. There were many other reasons why Dunya couldn’t consider removing herself from this horrible house earlier than six weeks. Of course, you know Dunya , you know how clever she is and what a strong character she has. She can tolerate many things and find so much generosity within herself even in the most extreme circumstances, so as not to lose her strength. She didn’t even write to me about all this so as not to upset me, though we often exchanged news. The finale was unexpected. Marfa Petrovna accidentally overheard her husband imploring Dunechka in the garden. Misinterpreting the whole affair, she blamed Dunya for everything, thinking that she was the cause of it all. It occasioned a terrible scene right there in the garden: Marfa Petrovna even struck her, and didn’t want to listen to reason. She shouted for a whole hour and finally ordered that Dunya be sent back to me in town on a simple peasant’s cart, onto which they tossed all her things, linens, dresses, in any which way, untied and unpacked. Then it began to pour down rain; Dunya, insulted and disgraced, had to make the trip, all eleven miles, with a peasant in an open cart. Now just imagine, how and what could I write in reply to your letter that I’d received two months ago? I myself was in despair. I dared not tell you the truth because you’d be so unhappy, bitter, and angry. And what could you do? You might have gotten yourself into trouble; besides, Dunya wouldn’t allow it. I couldn’t just fill my letter with nonsense about this and that, when I felt such sorrow in my soul. Rumors about this episode circulated through the whole town for an entire month, and it reached the point where Dunya and I couldn’t even go to church because of all the contemptuous looks and whispers. Remarks were even uttered aloud in our presence. All of our acquaintances shunned us, and everyone stopped greeting us. I learned for certain that some merchants’ shop assistants and some office clerks wanted to insult us in the worst possible way by tarring the gates of our house so that the landlord would demand that we vacate our apartment. The cause of all this was Marfa Petrovna, who’d managed to denounce and slander Dunya in every household. She was acquainted with everyone in town, and during that month she visited town continually. She’s somewhat talkative and loves to go on about family matters, especially complaining about her husband to each and every person, which is not a good thing; so she spread the whole story in a very short time, not only in town, but throughout the district. I fell ill, but Dunya was stronger than I was; if you’d only seen how she endured it all and how she consoled and reassured me! She’s an angel! But, by God’s grace, our torments ended. Mr. Svidrigaylov thought better of it, repented, probably taking pity on Dunya, and presented to Marfa Petrovna clear and complete evidence of Dunya’s innocence, namely this: a letter that Dunya had felt compelled to write and convey to him, even before Marfa Petrovna came upon them in the garden, one that remained in his possession after Dunya’s departure. The note asked him to cease these personal declarations and secret meetings that he’d insisted on. In this letter she reproached him in the most impassioned way and with total indignation for his dishonorable treatment of Marfa Petrovna. She reminded him that he was a father and the head of a household, and, finally, she said how vile it was for him to torment and distress a young woman who was already in distress and defenseless. In a word, dear Rodya, this letter was so nobly and poignantly written that I sobbed while reading it and to this day can’t do so without shedding tears. Contributing to Dunya’s exoneration came the testimony of those servants who saw and knew much more than Mr. Svidrigaylov supposed, as always happens. Marfa Petrovna was completely astounded and ‘once again crushed,’ as she herself acknowledged; on the other hand, she was fully convinced of Dunechka’s innocence. The very next day, Sunday, heading directly to church, she tearfully implored Our Lady to give her the strength to bear this new ordeal and carry out her duty. Then, right after church, without making any stops, she came to us and told us everything. She wept bitterly and, with full repentance, embraced Dunya and begged her forgiveness. That same morning, without tarrying, she set off right from our house to all the households in town, and in each one, shedding tears, she restored Dunya’s innocence and the nobility of her feelings and behavior in the most flattering terms. She showed everyone Dunechka’s handwritten letter to Mr. Svidrigaylov, read it aloud, and even allowed people to make copies of it (which, it seems to me, was going too far). <sent> So she found herself having to spend several days on end visiting everyone in the town, in turn, because some people were offended that others had been given preference over them, so queues built up, and in every house she was expected in advance, </sent> Lines were formed since she was expected in advance at every household and everyone knew that on such and such a day Marfa Petrovna would read the letter there. At each reading, people would line up who’d already heard the letter read several times in their own homes and in those of their other acquaintances. In my opinion, much of this, very much, was unnecessary; but such was Marfa Petrovna’s character. At least she fully restored Dunechka’s honor. All the vileness of this affair left an indelible disgrace on her husband as the main culprit, so that I even began to feel sorry for him. People dealt too severely with that madman. Soon Dunya was invited to give lessons in several households, but she refused. In general, people suddenly began treating her with special respect. All of this served principally to further the unexpected circumstance by which, one can say, our entire fate is now being altered. You should know, dear Rodya, that a suitor has proposed to Dunya and she’s already given her consent, which I’m writing to inform you about immediately. Even though this matter was conducted without your advice, you probably won’t bear any grudge either against me or your sister, since you yourself will see, from the facts, that it was impossible to delay or wait for your answer to arrive. Besides, you yourself couldn’t have judged it accurately without being here. This is how it happened. He’s already a court councillor, this Petr Petrovich Luzhin, a distant relative of Marfa Petrovna’s, who herself helped a great deal in this affair. It all began with his expressing a desire through her that he wished to make our acquaintance; he was received properly, had some coffee, and the next day sent a letter in which he very politely stated his proposal and asked for a swift and definitive answer. He’s a practical, busy man, just about to leave for Petersburg, so he values every minute. Of course, at first we were very surprised, since all this took place so swiftly and unexpectedly. All that day we pondered and considered it together. He’s a reliable, well-to-do person, works in two places, and has already amassed some capital. It’s true that he’s forty-five, but he has a rather pleasant appearance and can still be attractive to women; he’s also an extremely solid and decent man, only a little gloomy and a bit arrogant. But perhaps it only seems that way, at first glance. I advise you, dear Rodya, when you meet him in Petersburg, which will happen quite soon, not to judge him too quickly and heatedly, as you sometimes do, if at first glance you think something about him is not quite right. I say this just in case, although I’m sure that he’ll make a pleasant impression on you. Besides, in order to determine what sort of person he is, one must deal with him gradually and carefully, so as not to fall into error or prejudice, which is difficult to correct or smooth over afterward. And Petr Petrovich, at least from many indications, is an extremely respectable man. On his first visit, he stated that he was a positive person; he shares to a large extent, as he himself explained it, ‘the convictions of our younger generation,’ and he is an enemy of all prejudices. He said a great many other things because he seems a bit vain and very much likes to be listened to, but that’s almost not a fault. Of course, I understood very little, but Dunya explained to me that although he is not a well-educated man, he is clever and, it seems, kind. You know your sister’s character, Rodya. She’s a strong young woman, sensible, patient, and generous, although she has an impassioned heart, as I’ve come to know well. Of course, there’s no particular love involved, either on her side or on his, but Dunya, in addition to being a clever young woman, is also a lofty creature—an angel. She’ll consider it her duty to make her husband happy, and he, in turn, will concern himself with his wife’s happiness, which, for the time being, we have no major reason to doubt, even though, I must admit, this whole affair was concluded rather quickly. Besides, he’s a very prudent man and of course will realize that his own conjugal happiness will be more assured the happier Dunechka is with him. As for the fact that there are some irregularities in his character, some old habits, even some disagreement in their views (which can’t be avoided even in the happiest of marriages), on that count Dunechka told me that she’s relying on herself and there’s no reason to be concerned, that she can tolerate a great deal on the condition that their future relations will be fair and honest. For example, he seemed a bit harsh to me at first; but that could be precisely because he’s such a straightforward man, and it’s absolutely so. For example, during his second visit, after he’d already received her consent, he expressed in our conversation that previously, even before he knew Dunya, he’d intended to marry an honest young woman, but one without a dowry, and certainly one who’d already experienced poverty; because, as he explained, a husband should in no way be obligated to his wife, and that it’s much better if the wife considers her husband to be her benefactor. I’ll add that he expressed himself a little more gently and affectionately than I described, but I’ve forgotten his exact words, and recall only the idea; besides, he said it without any premeditation. Obviously it just slipped out in the heat of conversation, so that afterward he even tried to correct himself and soften it. But it still seemed somewhat harsh to me, and I conveyed this to Dunya later. But she replied, even somewhat annoyed, that ‘words are not the same as deeds,’ and of course that’s fair. Before deciding, Dunechka didn’t sleep the whole night; supposing that I was already asleep, she got out of bed and spent the whole night pacing back and forth in the room. Finally she knelt down and prayed fervently in front of the icon for a long time; in the morning, she announced to me that she’d made a decision.","In this way it took her several days to visit everyone in town, so that some people felt offended that she was partial to others.",1,0.07477005,0
"lexical = 40, order = 60 How come that Father has never supported me in my struggle, that he completely failed when he wanted to lend me a helping hand? Father has taken the wrong means, he has always spoken to me as to a child who had to go through difficult childhoods. That sounds crazy, because no one but father has always given me much confidence and no one but father has made me feel that I am sensible. But one thing he neglected: he didn't think that my struggle to get over it was more important to me than anything else. I didn't want to hear about 'age phenomena', 'other girls', 'will pass on its own', I didn't want to be treated as a girl-like-all the others, but as Anne-in-herself. <sent> For that matter, I can’t confide in anyone, unless they tell me a lot about themselves, and as I know very little about Pim, I don’t feel that I can tread upon more intimate ground with him. Pim didn’t understand that. </sent>","Pim didn't understand that. Besides, I can't trust someone who doesn't tell me very much about himself either, and because I know very little about Pim, I won't be able to enter the intimate path between us.",1,0.07477005,0
"lexical = 20, order = 60 With the passing of 5,400 years, the beginning of Hai was the epoch of darkness. This moment was named Chaos, because there were neither human beings nor the two spheres. This sequence may also be understood macrocosmically. At the end of the epoch of Xu, Heaven and Earth were obscure and all things were indistinct. After another 5,400 years Hai ended, and as the creative force began to work after great perseverance, the epoch of Zi drew near and again brought gradual development. Considered as the horary circle, the sequence would be thus: the first sign of dawn appears in the hour of Zi, while at Chou the cock crows; daybreak occurs at Yin, and the sun rises at Mao; Chen comes after breakfast, and by Si everything is planned; at Wu the sun arrives at its meridian, and it declines westward by Wei; the evening meal comes during the hour of Shen, and the sun sinks completely at Yu; twilight sets in at Xu, and people rest by the hour of Hai. Shao Kangjie3 said: When to the middle of Zi winter moved, No change by Heaven’s","Now within a single day, the positive begins at the time I; at II the cock crows; at III it is not quite light; at IV the sun rises; V is after breakfast; and at VI one does business. VII is when the sun reaches noon; at VIII it is slipping towards the West; IX is late afternoon; the sun sets at X; XI is dusk; and at XII people settle down for the night. If you compare this with the big numbers, then at the end of Phase XI Heaven and Earth were still one, and no beings had appeared. 5,400 years later came the beginning of Phase XII, when all was darkness and there were still no people or other creatures; for this reason it was called Chaos. Another 5,400 years later Phase XII was drawing to a close and a new cycle was about to begin. As Phase I of the new era approached, gradually there was light. As Shao Yong said, “When winter reaches the mid-point of Phase I",1,0.07477005,0
"lexical = 0, order = 100 The tooth turned towards Tendisai which was Thanjavur. That is all, Vandiyadhevan gave up the idea of staying in Thiruvaiyar. He decided to go after the university. If he had made such a decision, it was not known to him at that time. All he knew for sure was that there was a Madurantaka deity in Pallak. The disgust he had experienced over and over grew a little more. <sent> Perhaps he would gain an opportunity to meet the prince, later on. </sent>","But with good credit, you might find exactly what you need.",1,0.07477005,0
"lexical = 0, order = 40 <sent> He laughed. The clothing he wore was cut according to the new fashion, with close-fitting hose and a snug, short cote-hardi, which reached only to mid-thigh and was fastened with tiny brass buttons all the way down the front, revealing with almost unseemly boldness the supple power of his body. It didn’t suit his damaged face. But he was the handsomest of men in terms of bearing, now that he was full-grown. My position on his estate is much like that of Ulf back home with us.” </sent>","You have never asked me what I have experienced and I have never told you. I wanted it then. I did not know why. But when I now sit here while everything is quiet, then I understand that it was precisely because it was to be so infinitely large (I dare [98] hardly believe it has happened) that it was to be so.",1,0.07585818,0
"lexical = 60, order = 60 The prince took off his tin cross, Parfyon his gold one, and they exchanged them. Parfyon said nothing. With painful surprise, the prince noticed that the earlier mistrust, the earlier bitter and almost mocking smile still seemed to linger on the face of his sworn brother, for at certain moments, at least, it was still strongly evident. At length, in silence, Rogozhin took the prince’s hand and stood for a while as if hesitating about something; then he suddenly pulled the prince after him, saying in a barely audible voice: ‘Come on!’ They crossed the first floor landing and rang the bell of the door that faced the one from which they had emerged. It was quickly opened to them. A little old woman, hunched and all in black, her head bound with a kerchief, bowed deeply and silently to Rogozhin; he asked her some rapid question and, not stopping for an answer, led the prince further through the interior of the apartment. Again there was a sequence of dark rooms that displayed a peculiar, cold cleanliness, coldly and severely furnished with old furniture that was covered by clean, white sheets. Without any announcement, Rogozhin led the prince straight into a small room, similar to a drawing room, divided by a gleaming mahogany partition, with two doors at the sides, behind which there was probably a bedroom. In a corner of the drawing room, by the stove, in an armchair, sat a little old woman who did not look all that old, and even had a rather healthy, pleasant, round face, but was already completely grey-haired and (one could tell at first glance) had lapsed into complete childish senility. <sent> Her feet rested on a bench. She was in a black woolen dress, with a large black scarf around her neck, in a clean white cap with black ribbons. </sent> Beside her was another small, clean old woman, a little older than her, also dressed in mourning and also in a white cap, who must have been some kind of poor retainer, silently knitting a stocking. They probably both spent all their time in silence. At the sight of Rogozhin and the prince, the first old woman smiled to them and inclined her head affectionately several times as a sign of pleasure.","She wore a black woollen dress, with a large black kerchief at her neck, and a clean white cap with black ribbons. Her feet were supported by a footstool.",1,0.07585818,0
"lexical = 20, order = 100 <sent> “The ignorance is awful,” Colonel Koshkaryov said in conclusion, “the darkness of the Middle Ages, and there is no possibility of remedying it , believe me there is not! </sent> In particular did he aver that, provided the Russian peasant could be induced to array himself in German costume, science would progress, trade increase, and the Golden Age dawn in Russia.","“Why, I myself have not had time to finish that book by the Duchesse de la Valliere!” Much else the Colonel said.",1,0.076407686,0
"lexical = 20, order = 40 Astonished and delighted to hear my native language, and no less surprised at the young man ’s words , I told him that there were far greater misfortunes in the world than what he complained of. And to convince him of it, I gave him a short history of the horrible disasters that had happened to me; and, as soon as I had finished, I fainted again. He carried me in his arms to a neighbouring cottage, where he had me put to bed, gave me something to eat, waited on me with the greatest attention, comforted me, caressed me, told me that he had never seen anything so perfectly beautiful as myself, and that he had never so much regretted the loss of what no one could restore to him. “I was born at Naples,” he said, “where they castrate two or three thousand children every year; several die of the operation; some acquire voices far beyond the most tuneful of your ladies; and others are sent to govern states and empires.ah My operation was a great success, and I was one of the singers in the Princess of Palestrina’s chapel.” <sent> “In my mother’s chapel!” </sent> I exclaimed. “The Princess of Palestrina, your mother!” cried he, bursting into a flood of tears. “You must be the beautiful young princess whom I raised till she was six years old, and who at that tender age promised to be as fair as you are now?” “I am the same,” I replied: “my mother lies about a hundred yards from here, cut in pieces, and buried under a heap of dead bodies.”",- From my mother!,1,0.07696084,0
"lexical = 40, order = 100 It was from that moment that I realized that besides being a lackey, I was a coward, too, and my real development began!"" ""Well, I see through you once and for all from this minute,"" cried Tatyana Pavlovna, jumping up from her seat, and so suddenly, that I was utterly unprepared for it; "" yes, you were not only a lackey then, you are a lackey now; you've the soul of a lackey! Why should not Andrey Petrovitch have apprenticed you to a shoemaker? it would have been an act of charity to have taught you a trade! Who would have expected more than that of him? <sent> Your father, Makar Ivanovich, not only asked, but almost demanded that you, his children, not be removed from the lower classes. No, you don't appreciate that he brought you to the university and that through him you got your rights. The boys, you see, they teased him, so he swore to take revenge on humanity ... </sent> You scoundrel!""","Your father, Makar Ivanovitch, asked— in fact, he insisted—that you, his children, should not be brought up to be above your station. Why, you think nothing of his having educated you for the university, and that through him you have received class rights. The little rascals teased him, to be sure, so he has sworn to avenge himself on humanity… .",1,0.07751766,0
"lexical = 60, order = 60 Oh, this, of course, was not the descent in which he, according to his promise, will appear at the end of time in all the glory of heaven and which will be suddenly, ""like lightning shining from east to west. "" No, he longed to visit his children at least for a moment, and exactly where the fires of the heretics crackled. By his immeasurable mercy, he once again passes between people in the same human image in which he walked three years between people fifteen centuries ago. He condescends to the ""hot stoves"" of the southern city, in which, just the day before, in the ""magnificent auto-dafe"", in the presence of the king, court, knights, cardinals and the most charming ladies of the court, with a large population of the whole of Seville, was burned by the cardinal the grand inquisitor at once not a whole hundred heretics ad majorem gloriam Dei. [21] He appeared quietly, imperceptibly, and now everyone - strangely enough - recognizes him. This could be one of the best passages of the poem, that is, why they recognize him. The people with an invincible force strives for him, surrounds him, grows around him, follows him. He silently walks among them with a quiet smile of infinite compassion. The sun of love burns in his heart, rays of Light, Enlightenment and Power flow from his eyes and, pouring out on people, shake their hearts with reciprocal love. He stretches out his hands to them, blesses them, and from touching him, even only to his clothes, comes healing power. An old man, blind from childhood, exclaims from the crowd: ""Lord, heal me, and I will see you too,"" and now, as it were, scales come off his eyes, and the blind man sees him. The people are crying and kissing the ground on which they walk. Children throw flowers in front of him, sing and cry out to him: ""Hosanna!"" “This is him, this is himself,” everyone repeats, “this must be him, this is no one like him.” He stops at the porch of the Seville Cathedral at the very moment when a child's open white coffin is brought into the church with crying: it contains a seven-year-old girl, the only daughter of a noble citizen. The dead child is covered in flowers. “He will resurrect your child,” cry from the crowd of the crying mother. The cathedral priest, who has come out to meet the coffin, looks in bewilderment and frowns. But then the cry of the mother of the dead child is heard. She throws herself at his feet: ""If it is you, then raise my child!"" She exclaims, stretching out her hands to him. The procession stops, the coffin is lowered onto the porch at his feet. He looks with compassion, and his lips quietly and once again say: ""Talifa kumi"" - ""and the girl revolts. "" The girl rises in the coffin, sits down and looks around, smiling, surprised with open eyes. In her hands is a bouquet of white roses, with which she lay in the coffin. There is confusion among the people, screams, sobs, and now, at that very moment, the Cardinal Grand Inquisitor himself suddenly walks past the cathedral across the square. This is an almost ninety-year-old man, tall and erect, with a withered face, with sunken eyes, but from which a shine still glows like a fiery spark. Oh, he is not in his magnificent cardinal robes, in which he flaunted yesterday before the people when the enemies of the Roman faith were burned - no, at this moment he is only in his old, rough monastic cassock. Behind him, at a certain distance, are followed by his gloomy assistants and servants and his ""sacred"" guard. He stops in front of the crowd and watches from afar. He saw everything, he saw how they put the coffin at his feet, saw how the girl was resurrected, and his face darkened. He frowns his thick gray eyebrows, and his gaze sparkles with ominous fire. He stretches out his finger and orders the guards to take it. And so, such is his strength and the people are already accustomed, submissive and anxiously obedient to him, that the crowd immediately moves apart before the guards, and those, in the midst of the deathly silence that suddenly came, lay hands on him and take him away. The crowd instantly, all as one person, bows their heads to the ground before the elder inquisitor, he silently blesses the people and passes by. The guards lead the prisoner into a narrow and gloomy vaulted prison in the ancient building of the Holy Judgment and lock him up in it. The day passes, the dark, hot and ""breathless"" Seville night comes. The air smells like laurel and lemon. In the midst of the deep darkness, the iron door of the prison suddenly opens, and the old man himself, the Grand Inquisitor, with a lamp in his hand, slowly enters the prison. He is alone, the door immediately locks behind him. He stops at the entrance and for a long time, a minute or two, peers into his face. Finally he quietly approaches, puts the lamp on the table and says to him: “Is that you? <sent> Receiving no answer, however, he quickly adds: “No, do not reply, keep silent. You?” </sent> And what could you say? I know too much what you’re going to say. Yes, you have no right to add anything to what you have already said before. Why did you come to interfere with us? For you came to interfere with us and you yourself know it. But do you know what will happen tomorrow? I don’t know who you are, and I don’t want to know: is it you or just his likeness, but tomorrow I will condemn you and burn you at the stake, as the most evil of heretics, and the very people who kissed your feet today, tomorrow by At one stroke of mine, she will rush to scoop up coals to your fire, do you know that? Yes, perhaps you know that, ”he added in heartfelt thought, not for a moment looking up from his captive.","you? - But, not receiving an answer, he quickly adds: - Don't answer, keep quiet.",1,0.078642376,0
"lexical = 0, order = 100 All the monks got up and looked forward. The doors, windows and fans outside the meditation hall were not even half burned. What's on fire there? You go to the front to see the meditation hall, and then talk! Everyone was terrified, and then they recognized that Sanzang was a monk, and the practitioner was the guardian of the Dharma.","Landing on Flower-Fruit at sunrise, he heard a voice in a nearby valley. Approaching, he saw that it was Monkey addressing a host of twelve hundred monkeys, all of whom were busy kowtowing. Impressed but also nervous about encountering Monkey again, Pigsy tried to go undercover by creeping into the kowtowing throng. Monkey spotted the intruder instantly and ordered his swarm of monkeys to drag him up to the front.",1,0.078642376,0
"lexical = 80, order = 40 <sent> I read that every day in two terrible eyes that constantly look at me, even when they are not before me. Pay no attention to that, I almost do not exist now and I know it; God knows what lives in me in place of me. His house is gloomy, dreary, and there is a secret in it. I am sure that hidden in a drawer he has a razor, wound in silk, like the one that Moscow murderer had; that one also lived in the same house with his mother and also tied silk around his razor in order to cut a certain throat. For my own, naturally, then everything will be resolved for me, I told myself that long ago … I have heard that your sister Adelaida once said of my portrait that one could overturn the world with such beauty. But I have renounced the world; do you find it funny to hear that from me, meeting me in lace and diamonds, with drunkards and scoundrels? Those eyes are silent now (they are always silent), but I know their secret. “Why do I want to unite the two of you: for your sake or for my own? </sent> All the time I was in their house it seemed to me that somewhere, under a floor-board, by his father, perhaps, was hidden a corpse, covered with an oilcloth, like that Moscow fellow, and also surrounded by bottles of Zhdanov fluid,1 I could even show you the spot. He keeps his silence; but I know he loves me so much that he cannot possibly prevent himself from hating me. Your wedding and my wedding - together: that is what he and I have arranged. I have no secrets from him. I would kill him out of fear ... But he will kill me first ... he began to laugh just now and said I was raving; he knows that I am writing to you.’","‘Why do I want to unite the two of you: is it for you or for myself? For myself, of course, it would bring the solution to all my difficulties, I told myself that long ago ... I heard that your sister, Adelaida, said of my portrait one day that with such beauty one could turn the world upside down. But I have renounced the world; do you find it comical to hear that from me, meeting me in lace and diamonds, with drunkards and scoundrels? Don’t pay any attention to that, I hardly exist any more, and I know it; God knows what lives in me instead of me. I read it every day in two dreadful eyes that constantly look at me, even when they are not before me. Those eyes are silent now (they are always silent), but I know their secret. His house is dark and tedious, and there is a secret in it. I am certain that hidden in a drawer he has a razor wrapped in silk, like that Moscow murderer; he also lived in the same house as his mother and also bound a razor in silk, to cut someone’s throat.",1,0.078642376,0
"lexical = 80, order = 20 Is it possible, is it permissible to be friends with such riffraff as your inseparable Liputin?"" Instead of standing nobly as a witness, of continuing to be an example, you've surrounded yourself with some riffraff, you've acquired some impossible habits, you've grown decrepit, you cannot live without wine and cards, you read nothing but Paul de Kock, and you write nothing, while there they all write; you waste all your time on chatter. Oh, how you torment me! ... What will they see? I wished these people to feel respect for you, because they're not worth your finger, your little finger, and look how you carry yourself! What am I going to show them? Oh, God, how you've gone to seed! ""Now that all these Lembkes, all these Karmazinovs...","- Now, when all these Lembkas, all these Karmazinovs ... Oh my God, how you have sunk! Oh, how you torment me! .. I would like these people to feel respect for you, because they are not worth your finger, your little finger, and how do you behave? What will they see? What will I show them? Instead of standing nobly as a witness, continuing as an example, you surround yourself with some kind of bastard, you have acquired some impossible habits, you have become decrepit, you cannot do without wine and cards, you read nothing but Paul de Coq and nothing write while they all write there; all your time is spent talking. Is it possible, is it permissible to be friends with such a bastard as your inseparable Liputin?",1,0.078642376,0
"lexical = 20, order = 60 In the course of the night of this day, she had been sitting with P’ing Erh by lamp-light clasping the hand-stove; and weary of doing her work of embroidery, she had at an early hour, given orders to warm the embroidered quilt, and both had gone to bed; and as she was bending her fingers, counting the progress of the journey, and when they should be arriving, unexpectedly, the third watch struck. P’ing Erh had already fallen fast asleep; and lady Feng was feeling at length her sleepy eyes slightly dose, when she faintly discerned Mrs. Ch’in walk in from outside. “My dear sister-in-law,” she said as she smiled, “sleep in peace; I’m on my way back to-day, and won’t even you accompany me just one stage? But as you and I have been great friends all along, <sent> Since you cannot come to me, I have come to you instead. We two have always been so close, I could not have borne to leave you without saying good-bye. </sent> There is, besides, a wish of mine, which isn’t yet accomplished; and if I don’t impart it to you, it isn’t likely that telling any one else will be of any use.”","I cannot part from you, sister-in-law, and have therefore come to take my leave of you.",1,0.08035747,0
