sentence1,sentence2,label,prob,margin
"lexical = 20, order = 100 Varvara Alekseevna! my dove, mother! I'm gone, we're both gone, both together, irretrievably gone. My reputation, my ambition, all is lost! I died, and you died, mother, and you, along with me, irrevocably died! It's me, I brought you to death! They drive me away, mother, they despise me, they make fun of me, but the hostess simply began to scold me; screamed, screamed at me today, scolded me, scolded me, put me below a chip. And in the evening at Ratazyaev's, one of them began to read aloud a draft letter that I wrote to you, but accidentally dropped it from my pocket. My mother, what a mockery they lifted! Magnified, magnified us, laughed, laughed, traitors! I went in to them and convicted Ratazyaev of treachery; told him he was a traitor! And Ratazyaev answered me that I myself was a traitor, that I was engaged in various conkets [9]; says, - you were hiding from us, you, they say, Lovelace [10] ; and now everyone calls me Lovelace, and I have no other name! Do you hear, my angel, do you hear - now they know everything, they are known about everything, and they know about you, my dear, and about everything that you have, they know about everything! Why! and Faldoni there too, and he is at one with them ; I sent him today to the sausage shop, so bring something; does not go and only, there is a thing, he says! “But you have to,” I say. <sent> “No, he says, he’s not obliged, you don’t pay money to my mistress, so I don’t owe you.” </sent> I could not stand an insult from him, from an uneducated peasant, and even told him a fool; and he told me - ""I heard from a fool. "" I think that he said such rudeness to me from drunken eyes, - and I say, you, they say, are drunk, you are such a man! and he told me: “Did you bring something to me? Do they themselves have something to get drunk on; you yourself are christening for a dime, - and he added: - Oh, they say, and also a gentleman! Here, mother, this is what it has come to! Live, Varenka, ashamed! just announced some; worse than some passportless tramp. Severe disasters! I died, I just died! died irrevocably.","he exclaimed, when the princess told him that Vronsky was going on this train.",0,0.46384957,0.036150426
"lexical = 40, order = 40 . . For if you went there, you wouldn’t be able to bear it, and you’d rebel, and perhaps you’d really say to yourself, ‘We are even now!’ “But I understand, they assured me—the commandant even told Ivan—that if it’s done cleverly, there won’t be much trouble for anyone, and they could get off with practically nothing. Not every man can bear the same burden; for some, it may prove to be beyond their strength . You want to regenerate yourself and become a new man through suffering. But I think it will be enough for you if you remember all your life that new man you want to be, wherever you are after you have escaped from here. The defense counsel was right about that. If others had to be made responsible for your escape—officers or soldiers of the escort, or whoever—I would not have ‘allowed’ you to go through with it,” Alyosha said with a smile. And indeed, by escaping the great ordeal, you will become even more acutely aware of your debt, for the rest of your life, and that will help your regeneration perhaps even more than if you went there. Well, that is what I think, if it really interests you.","said the guard, “you just can’t accept your situation; you seem bent on annoying us unnecessarily, although we’re probably the human beings closest to you now.” “That’s right, you’d better believe it,” said Franz, not lifting the coffee cup in his hand to his mouth but staring at K. with a long and no doubt meaningful, but incomprehensible, look. K. allowed himself to become involved in an involuntary staring match with Franz, but at last thumped his papers and said: “Here are my identification papers.” “So what?” the taller guard cried out, “you’re behaving worse than a child. What is it you want?",0,0.4637706,0.0362294
"lexical = 40, order = 100 As soon as he’d said hello—he didn’t have time to sit down in the armchair K. offered him—he asked K. for a brief private conference. “It’s necessary,” he said, swallowing with difficulty, “it’s necessary for my peace of mind.” K. sent the assistants from the room at once, with instructions to admit no one. “ What’s this I hear, Josef?” cried his uncle, once they were alone, seating himself on the desk and stuffing various papers under him without looking at them, to make himself more comfortable. K. said nothing. He knew what was coming, but released suddenly from the strain of work as he was, he gave himself up first to a pleasant languor and gazed out the window toward the opposite side of the street, of which only a small triangular section could be seen from his chair, a stretch of empty wall between two window displays. “Stop staring out the window,” his uncle cried with uplifted arms, “for heaven’s sake, Josef, answer me. Is it true, can it be true then?” “Dear Uncle,” said K., tearing himself out of his reverie, “I have no idea what you’re talking about.” “Josef,” said his uncle warningly, “to the best of my knowledge you’ve always told the truth. Should I take your last words as a bad sign.” <sent> ""I think I know what it is you want,"" said K. obediently, ""I expect you've heard about my trial."" </sent> “That’s right,” said his uncle, nodding slowly, “I’ve heard about your trial.” “From whom?” K. asked. “Erna wrote to me about it,” said his uncle, “she doesn’t see anything of you of course, you don’t take any real interest in her, sadly enough, but she found out about it anyway. I received her letter today and of course came here immediately. For no other reason, since this seemed reason enough. I can read you the passage that concerns you.” He pulled the letter from his wallet. “Here it is. She writes: ‘It’s been a long time since I’ve seen Josef, I was in the bank once last week, but Josef was so busy I couldn’t see him ; I waited for over an hour, but then I had to return home for my piano lesson. I would have liked to have talked to him, maybe I’ll get a chance to before long. He sent me a big box of chocolates on my name day, it was very sweet and thoughtful. I forgot to write you about it earlier, and only remembered when you asked me. As I’m sure you know, chocolate disappears instantly at the boardinghouse, you hardly realize you’ve been given chocolates and they’re gone. But regarding Josef, there’s something else I wanted to tell you: As I mentioned, I couldn’t get in to see him because he was busy with a gentleman. After I’d waited patiently for a while, I asked an assistant whether the appointment would last much longer. He said that it might, since it probably had something to do with the trial the chief financial officer was involved in. I asked what sort of a trial it was, whether he might be mistaken, but he said it was no mistake, it was a trial and a serious one at that, but that’s all he knew. He said he’d like to help the chief financial officer himself, because he was a good and honest man, but he didn’t know how to go about it, and he could only hope that influential people would intervene in his behalf. He thought that would surely happen and that things would turn out well, but for the moment, as he gathered from the chief financial officer’s mood, things didn’t look at all good. I didn’t attach much importance to his words of course, and tried to calm the simple-minded fellow, telling him not to mention it to anyone else, and I’m sure the whole thing is just idle talk. Nevertheless, it might be a good idea if you, dear Father, looked into the matter the next time you’re here; you could easily find out more about it and, if truly necessary, intervene through your wide circle of influential friends. If, as is most likely, that doesn’t prove necessary, it will at least give your daughter an opportunity to embrace you soon, which would give her great joy.’ A good child,” his uncle said as he finished reading the letter, wiping a few tears from his eyes. K. nodded; he had completely forgotten Erna due to the various recent disturbances, had even forgotten her birthday, and the story of the chocolates had obviously been invented merely to cover for him with his aunt and uncle. It was very touching, and the theater tickets he now meant to send her on a regular basis would hardly make up for it, but right now he didn’t feel up to visits at her boardinghouse and chats with a seventeen-year-old high school girl. “And now what do you have to say?” asked his uncle, who because of the letter had temporarily forgotten his haste and agitation, and was apparently reading it through once again. “Yes, Uncle,” said K., “it’s true.” “True?” his uncle cried out.","Will you send nothing to the river, here is one going to wash the tripes.",0,0.46374175,0.03625825
"lexical = 40, order = 20 ""Please don't cry, Frau Grubach,"" said K., looking out through the window, he was really thinking of Fräulein Bürstner and of the fact that she had taken a strange girl into her room. ""Please don't cry,"" he said again as he turned back to the room and found Frau Grubach still weeping. ""I didn't mean what I said so terribly seriously either. We misunderstood each other. That can happen occasionally even between old friends. "" Frau Grubach took her apron from her eyes to see whether K. were really appeased. "" Come now , that's all there was to it,"" said K., and then ventured to add, since to judge from Frau Grubach's expression her nephew the Captain could not have divulged anything: ""Do you really believe that I would turn against you because of a strange girl?"" ""That's just it, Herr K.,"" said Frau Grubach, it was her misfortune that as soon as she felt relieved in her mind she immediately said something tactless, ""I kept asking myself: Why should Herr K. bother himself so much about Fräulein Bürstner? Why should he quarrel with me because of her, though he knows that every cross word from him makes me lose my sleep? And I said nothing about the girl that I hadn't seen with my own eyes."" K. made no reply to this, he should have sent her from the room at the very first word, and he did not want to do that. <sent> asked K., pointing toward the door. Outside, the dragging steps of Fräulein Montag could be heard once more along the entire length of the hall. “Do you hear that?” He was content to drink his coffee and allow Frau Grubach to feel superfluous. </sent> "" Yes,"" said Frau Grubach, sighing, ""I offered to help her and to order the maid to help too, but she's self-willed, she insists on moving everything herself. I'm surprised at Fräulein Bürstner. I often regret having Fräulein Montag as a boarder, but now Fräulein Bürstner is actually taking her into her own room."" ""You mustn't worry about that,"" said K., crushing with the spoon the sugar left at the bottom of his cup. "" Does it mean any loss to you?"" ""No,"" said Frau Grubach, ""in itself it's quite welcome to me, I am left with an extra room, and I can put my nephew, the Captain, there. I've been bothered in case he might have disturbed you these last few days, for I had to let him occupy the living room next door. He's not very considerate."" ""What an idea !"" said K., getting up. ""There's no question of that. You really seem to think I'm hypersensitive because I can't stand Fräulein Montag's trailings to and fro -- there she goes again, coming back this time. "" Frau Grubach felt quite helpless. "" Shall I tell her, Herr K., to put off moving the rest of her things until later? If you like I'll do so at once."" ""But she's got to move into Fräulein Bürstner room ! "" cried K. "" Yes,"" said Frau Grubach, she could not quite make out what K. meant. "" Well then,"" said K., ""she must surely be allowed to shift her things there. "" Frau Grubach simply nodded. Her dumb helplessness, which outwardly had the look of simple obstinacy, exasperated K. still more. He began to walk up and down from the window to the door and back again, and by doing that he hindered Frau Grubach from being able to slip out of the room, which she would probably have done.","They've opened the door for you, now, said the gentleman, pointing at the door of the lawyer. He pulled his dressing gown together and disappeared. The door had indeed been opened, a young girl - K. recognised the dark, slightly bulging eyes - stood in the hallway in a long white apron, holding a candle in her hand. "" Next time, open up sooner!"" said K.'s uncle instead of a greeting, while the girl made a slight curtsey. "" Come along, Josef,"" he then said to K. who was slowly moving over towards the girl. "" Dr. Huld is unwell,"" said the girl as K.'s uncle, without stopping, rushed towards one of the doors. K. continued to look at the girl in amazement as she turned round to block the way into the living room, she had a round face like a puppy's, not only the pale cheeks and the chin were round but the temples and the hairline were too. "" Josef!"" called his uncle once more, and he asked the girl, ""It's trouble with his heart, is it?""",0,0.5362906,0.036290586
"lexical = 60, order = 20 I will begin from the time when I was seventeen years old and first entered the service—though I shall soon have completed my thirtieth year of official activity. I may say that at first I was much pleased with my new uniform; and, as I grew older, I grew in mind, and fell to studying my fellow-men. Likewise I may say that I lived an upright life—so much so that at last I incurred persecution. This you may not believe, but it is true. To think that men so cruel should exist! For though, dearest one, I am dull and of no account, I have feelings like everyone else. <sent> Consequently, would you believe it, Barbara, when I tell you what these cruel fellows did to me? I feel ashamed to tell it you—and all because I was of a quiet, peaceful, good-natured disposition! Things began with “this or that, Makar Alexievitch, is your fault.” Then it went on to “I need hardly say that the fault is wholly Makar Alexievitch’s.” Finally it became “OF COURSE Makar Alexievitch is to blame.” Do you see the sequence of things, my darling? Every mistake was attributed to me, until “Makar Alexievitch” became a byword in our department. Also, while making of me a proverb, these fellows could not give me a smile or a civil word. </sent> They found fault with my boots, with my uniform, with my hair, with my figure. None of these things were to their taste: everything had to be changed. And so it has been from that day to this. True, I have now grown used to it, for I can grow accustomed to anything (being, as you know, a man of peaceable disposition, like all men of small stature)—yet why should these things be? Whom have I harmed? Whom have I ever supplanted? Whom have I ever traduced to his superiors? No, the fault is that more than once I have asked for an increase of salary. But have I ever CABALLED for it? No, you would be wrong in thinking so, my dearest one. HOW could I ever have done so? You yourself have had many opportunities of seeing how incapable I am of deceit or chicanery. Why then, should this have fallen to my lot?... However, since you think me worthy of respect, my darling, I do not care, for you are far and away the best person in the world.... What do you consider to be the greatest social virtue? In private conversation Evstafi Ivanovitch once told me that the greatest social virtue might be considered to be an ability to get money to spend. Also, my comrades used jestingly (yes, I know only jestingly) to propound the ethical maxim that a man ought never to let himself become a burden upon anyone. Well, I am a burden upon no one. It is my own crust of bread that I eat; and though that crust is but a poor one, and sometimes actually a maggoty one, it has at least been EARNED, and therefore, is being put to a right and lawful use. What therefore, ought I to do? I know that I can earn but little by my labours as a copyist; yet even of that little I am proud, for it has entailed WORK, and has wrung sweat from my brow. What harm is there in being a copyist? “He is only an amanuensis,” people say of me. But what is there so disgraceful in that? My writing is at least legible, neat, and pleasant to look upon—and his Excellency is satisfied with it. Indeed, I transcribe many important documents. At the same time, I know that my writing lacks STYLE, which is why I have never risen in the service. Even to you, my dear one, I write simply and without tricks, but just as a thought may happen to enter my head. Yes, I know all this; but if everyone were to become a fine writer, who would there be left to act as copyists?... Whatsoever questions I may put to you in my letters, dearest, I pray you to answer them. I am sure that you need me, that I can be of use to you; and, since that is so, I must not allow myself to be distracted by any trifle. Even if I be likened to a rat, I do not care, provided that that particular rat be wanted by you, and be of use in the world, and be retained in its position, and receive its reward. But what a rat it is! Enough of this, dearest one. I ought not to have spoken of it, but I lost my temper. Still, it is pleasant to speak the truth sometimes. Goodbye, my own, my darling, my sweet little comforter! I will come to you soon— yes, I will certainly come to you. Until I do so, do not fret yourself. With me I shall be bringing a book. Once more goodbye.—Your",DEAR MAKAR ALEXYEVITCH!,0,0.4636884,0.036311597
"lexical = 40, order = 60 ‘Oh, that Mr Razumikhin!’ cried Porfiry Petrovich, apparently delighted that Raskolnikov, obstinately silent so far, had come up with a question. ‘ Heh-heh-heh! Mr Razumikhin—I simply needed to put him off. Two’s company, three’s a crowd. Mr Razumikhin doesn’t come into it at all, for all that he came running to see me, white as a sheet… Well, bless the man, why mix him up in all this? But as for Mikolka, do you want to know what sort of a man he is, I mean, as I see him? First of all, he’s still a child , he’s never grown up; not exactly a coward, but some sort of an artist, in my view. <sent> The heart has; fantastic. Really, sir, don't laugh at me explaining him like that. Innocent and susceptible to everything. </sent> He’ll sing for you, and dance for you, and tell stories—such stories that folk will come a long way just to hear them. He’s been to school, and he’ll giggle himself silly over a rude sign, and drink himself unconscious, not because he’s a vicious character but just because someone plies him with drink; just like a child, as I said. He committed a theft, that time, but he never realized it, because he thought, “If I found it lying on the ground, what kind of theft is that?” And do you realize, he’s a schismatic, well, not exactly a schismatic, but a sectarian; some of his family once joined the “Runaways”, and he himself, quite recently, spent a whole two years in the provinces as a disciple of some starets or other. * I found all that out from Mikolka himself and his people from Zaraysk. Honestly! He was actually wanting to run away into the wilderness! He had an urge of that sort, praying to God every night, reading himself silly out of old books, seeking for the “truth”. Petersburg had a powerful effect on him, particularly the women, and the vodka too, of course. But he’s impressionable; he forgot about the starets and everything else. I happen to know that there was a painter here who took a liking to him, and Mikolka used to go and see him; and then this business happened! Well, he took fright—wanted to hang himself! To run away! What’s to be done, when people have notions like that about our legal system? I mean, some people are terrified of the word “trial”. Whose fault is that? The new courts may change things a bit. I hope to God they do! Well, when he was in prison he apparently remembered that honest starets; and the Bible reappeared again. Do you know, Rodion Romanich, what the idea of “suffering” means to some of those people? It doesn’t mean suffering on someone else’s behalf; it’s just the idea that “one has to suffer”; you have to accept suffering, and if it comes from the authorities, so much the better. In my time there was one very meek convict who served a whole year in prison, and every night he’d lie on the stove reading the Bible, and read and read so much that one day, out of the blue, he pulled out a brick and threw it at the governor, without the slightest provocation. And the way he threw it—a whole yard wide, on purpose, to be sure of not hurting him. Well, you know what happens to a convict who commits an armed assault on an officer; so there it was, he “accepted his suffering”. Well then—I suspect now that Mikolka wants to “accept suffering”, or something like that. I’m certain of it, there are facts that prove I’m right. Only he himself doesn’t know that I know. Why, surely you’d agree that this class of people throws up men with weird ideas? They’re everywhere! That starets has begun to weigh on Mikolka again, especially after he tried to hang himself. But he’ll come to me of his own accord and tell me everything. Do you think he’ll be able to hold out? Just you wait, he’ll recant all right! I’m expecting him hour by hour to come and take back his confession. I’ve taken a liking to this Mikolka, and I’m going to investigate him thoroughly. And what do you think? Heh-heh! He gave me the most convincing answers to some points— he’d obviously got hold of the information he needed, and made up a good story; and then on other points he fell flat on his face, didn’t know the first thing; not only he didn’t know anything, but he didn’t even realize that he didn’t know! No, my dear old Rodion Romanich, this isn’t about Mikolka! This is a fantastic, murky business, a modern affair, a sign of our times, of the darkness of the human heart; when people quote the idea that blood “refreshes”;* when life is supposed to be all about comfort. These are dreams got up out of books; hearts troubled by theories. You see a man resolving to take a first step, but his resolution is of a special kind—he resolves to do it, and then it’s as if he’d fallen off a cliff or thrown himself off a steeple, * and he goes off to commit his crime without knowing what he’s doing. He forgets to close the door behind him; but he’s committed a murder, two murders, all because of a theory. He committed murder, but didn’t manage to pick up the money; and what he did pick up, he went and hid under a stone. And as if the agony he went through wasn’t enough for him, hiding behind the door while they were hammering at it and ringing the bell—no, he had to go back to that empty flat, half-delirious, to remind himself about that bell; he needed to get that chill down his spine all over again… Very well, he was ill when he did that; but what about this: he’s committed a murder, but he still regards himself as an honest man, despises other people, walks around like a pale angel… no , what’s this got to do with Mikolka, my dear Rodion Romanich? There’s no Mikolka in all this!’","Swann? exclaimed the doctor, in an accent made brutal by surprise, for the slightest piece of news always took this man, who believed himself perpetually prepared for anything, more by surprise than anyone else. And seeing that no one answered him: “Swann? Who that, Swann! he yelled at the height of anxiety which suddenly eased when Madame Verdurin had said: "" But the friend Odette told us about."" – “Ah! good, good, I'm fine,” replied the appeased doctor. As for the painter, he rejoiced at Swann's introduction to Madame Verdurin, because he supposed him to be in love with Odette and liked to promote liaisons. “Nothing amuses me like making marriages, he confided, in the ear, to Doctor Cottard, I have already succeeded in many, even between women! »",0,0.46358544,0.036414564
"lexical = 40, order = 80 ‘You can’t escape two sermons!’ he exclaimed. ‘This morning you had the priest’s, this evening you shall have your grandfather’s. Listen, I’m going to give you a piece of advice: adore each other. I’m not beating about the bush, I’m coming straight to the point: be happy. The only creatures of wisdom are turtle-doves. Philosophers say: “Moderate your joys.” I say: “Give free rein to your joys. Be fiendishly smitten. Be frantically in love.” The philosophers talk nonsense. I’d like to ram their philosophy down their throats. Can there be too many perfumes, too many rosebuds coming into bloom, too many nightingales singing, too many green leaves, can there be in life too much dawn light? Can lovers love each other too much? Can they be too attractive to each other? Beware, Estelle, you’re too pretty! Beware, Némorin, you’re too handsome! What an absurdity! Is it possible to be too enchanting, too beguiling, too charming towards each other? Is it possible to be too much alive? To be too happy? Moderate your joys? Nothing of the kind! Down with philosophers! Wisdom is rejoicing. Rejoice, and let us rejoice. Are we happy because we are good, or are we good because we are happy? Is the Sancy diamond called the Sancy because it belonged to Harlay de Sancy or because it weighs a hundred and six carats? What do I know? Life is full of such problems. The important thing is to have the Sancy, and to be happy. Let us be happy without quibbling. Let us blindly obey the sun. What is the sun? It’s love. Whoever says love, says woman. Ahah! Now there’s an almighty power: womankind. Ask that demagogue Marius if he’s not the slave of that little tyrant Cosette. And of his own free will, the craven fellow! Womankind! Regardless of any Robespierre, woman reigns. I’m no royalist any more, except as regards that particular royalty. What is Adam? The realm of Eve. No ’89 for Eve. There used to be the royal sceptre surmounted with a fleur-de-lys, there used to be the imperial sceptre surmounted with a globe, there used to be Charlemagne’s iron sceptre, there used to be Louis the Great’s gold sceptre – the revolution bent them between thumb and forefinger like worthless straws. Broken, done with, destroyed. No more sceptre. But go on, have a revolution against that little patchouli-scented embroidered handkerchief! I’d like to see it. Try! Why is it resistant? Because it’s just a piece of frippery. Ah, you’re the nineteenth century? Well, what of it? We were the eighteenth century. And we were as foolish as you are. Don’t imagine, because your killer of young men is called Cholera morbus and your bourrée is called the cachucha, that you’ve changed very much in the universe. Basically, women must always be loved. I defy you to find any way out of that. These she-devils are our angels. Yes, love, women, kisses, it’s a circle I defy you to escape. And as for myself, I should be only too happy to re-enter it. Which of you has seen the star Venus rising in the infinite, calming all beneath her, looking down on the waves like a woman, the great charmer of the abyss, the Célimène of the ocean? The ocean, now there’s a churlish Alceste. Well, grumble as he may, when Venus appears he can’t help but smile. That brute beast is tamed. We’re all like that. Anger, fury, thunderbolts, foam up to the ceiling. A woman comes on the scene, a star rises, and we’re grovelling! Marius was fighting six months ago. Today he’s getting married. Well done! Yes, Marius, yes, Cosette, you’re right. Be bold in existing for each other, caress each other, make us burst with rage that we can’t do likewise, idolize each other. Gather in your two beaks all the little wisps of happiness that there are on earth, and build yourselves a nest for life out of them. By God, to love, to be loved, the splendid miracle of being young! Don’t think you invented it. I’ve dreamed, I’ve imagined, I’ve sighed. I, too, have had a moonlight soul. Love is a child six thousand years old. Love is entitled to a long white beard. Methuselah is a youngster compared with Cupid. It is by being in love that, for sixty centuries, men and women have got by. The devil, who is cunning, started to hate man. Man, who is even more cunning, started to love woman. That’s how he’s done himself more good than the devil has done him harm. This clever tactic dates all the way back to the Garden of Eden. It’s an old trick, my friends, yet as new a find as ever. Take advantage of it. Be Daphnis and Chloe until you become Philemon and Baucis. See to it that when you are together you lack for nothing, and that Cosette is for Marius the sun, and Marius is for Cosette the universe. May fair weather, for you, Cosette, be your husband’s smile. May rain, for you, Marius, be your wife’s tears. And may it never rain in your household. You’ve landed the winning number in the lottery: love in matrimony. You’ve won the big prize, look after it well, keep it under lock and key , don’t squander it, adore each other, and never mind the rest. Believe what I’m telling you. It’s good sense. Good sense cannot lie. Be a religion to each other. ‘Every man has his own way of adoring God. Heavens above! the best way to adore God is to love your wife. “I love you!” That’s my catechism. Whoever loves is orthodox. Henri IV’s oath places sanctity between feasting and drunkenness. Ventre-saint-gris! * Mine is not the religion of that oath. Women have been left out. This amazes me in an oath coming from Henri IV. My friends, long live women! I’m old, so I’m told. It’s amazing how young I’m feeling right now. <sent> I would like to go and listen to bagpipes in the woods. These children who manage to be beautiful and happy, that intoxicates me. That, if you like it, is what we thought, the rest of us, in our time when we were young people. Ah! virtue-bamboche! What charming women there were at that time, and faces, and tendrons! I would marry beautifully if someone wanted to. It is impossible to imagine that God made us for anything other than this: to idolize, to coo, to adonize, to be a pigeon, to be a rooster, to peck at his loves from morning to night, to admire himself in his little wife, to be proud, to be triumphant. , to make crop; this is the purpose of life. </sent> I made my conquests among them. So love each other. Without love between each other, I really don’t see what point there would be in having spring, and I personally would ask the good Lord to pack up all the beautiful things he shows us and take them away, and put the flowers, the birds and the pretty girls back in his box. My children, this fond old man gives you his blessing.’","People go, but there is no time for them. Their hearts are made of stone; their words are cruel. "" Away! get out!",0,0.5367074,0.0367074
"lexical = 60, order = 100 But no—I cannot say that I had NEVER foreseen it, for my mind DID get an inkling of what was coming, through my seeing something very similar to it in a dream. I will tell you the whole story—simply, and as God may put it into my heart. Today I went to the office as usual, and, upon arrival, sat down to write. You must know that I had been engaged on the same sort of work yesterday, and that, while executing it, I had been approached by Timothei Ivanovitch with an urgent request for a particular document. “Makar Alexievitch,” he had said, “pray copy this out for me. Copy it as quickly and as carefully as you can, for it will require to be signed today.” Also let me tell you, dearest, that yesterday I had not been feeling myself, nor able to look at anything. I had been troubled with grave depression—my breast had felt chilled, and my head clouded. All the while I had been thinking of you, my darling. Well, I set to work upon the copying, and executed it cleanly and well, except for the fact that, whether the devil confused my mind, or a mysterious fate so ordained, or the occurrence was simply bound to happen, I left out a whole line of the document, and thus made nonsense of it! The work had been given me too late for signature last night, so it went before his Excellency this morning. I reached the office at my usual hour, and sat down beside Emelia Ivanovitch. Here I may remark that for a long time past I have been feeling twice as shy and diffident as I used to do; I have been finding it impossible to look people in the face. Let only a chair creak, and I become more dead than alive. Today, therefore, I crept humbly to my seat and sat down in such a crouching posture that Efim Akimovitch (the most touchy man in the world) said to me sotto voce: “What on earth makes you sit like that, Makar Alexievitch?” Then he pulled such a grimace that everyone near us rocked with laughter at my expense. I stopped my ears, frowned, and sat without moving, for I found this the best method of putting a stop to such merriment. All at once I heard a bustle and a commotion and the sound of someone running towards us. Did my ears deceive me? It was I who was being summoned in peremptory tones! My heart started to tremble within me, though I could not say why. I only know that never in my life before had it trembled as it did then. Still I clung to my chair—and at that moment was hardly myself at all. The voices were coming nearer and nearer, until they were shouting in my ear: “Dievushkin! Dievushkin! Where is Dievushkin?” Then at length I raised my eyes, and saw before me Evstafi Ivanovitch. He said to me: “Makar Alexievitch, go at once to his Excellency. You have made a mistake in a document.” That was all, but it was enough, was it not? I felt dead and cold as ice— I felt absolutely deprived of the power of sensation; but, I rose from my seat and went whither I had been bidden. <sent> Through one room, through two rooms, through three rooms I passed, until I was conducted into his Excellency’s cabinet itself. Of my thoughts at that moment I can give no exact account. I merely saw his Excellency standing before me, with a knot of people around him. I have an idea that I did not salute him—that I forgot to do so. Indeed, so panic-stricken was I, that my teeth were chattering and my knees knocking together. In the first place, I was greatly ashamed of my appearance (a glance into a mirror on the right had frightened me with the reflection of myself that it presented), and, in the second place, I had always been accustomed to comport myself as though no such person as I existed. Probably his Excellency had never before known that I was even alive. </sent> Of course, he might have heard, in passing, that there was a man named Dievushkin in his department; but never for a moment had he had any intercourse with me.",“That is a very difficult and… complicated question!,0,0.46312925,0.036870748
"lexical = 20, order = 40 Varvara Alekseyevna! Little mother, my dove! I am lost, we are both lost, both of us together, irretrievably lost. My reputation, mypride – allgone. It is the end of me, and the end of you, little mother, it is the irreversible end of both of us together! And it is I, I who have brought you to this! They are persecuting me, little mother, they treat me with contempt, hold me up to ridicule, and the landlady has simply begun to abuse me; she has been shouting and shouting at me today, she railed and railed at me, reduced me to the lowest of the low. And this evening in Ratazyayev is room one of them began reading out the draft of a letter I’d written you, it had somehow fallen out of my pocket. Mother of mine, what a feast of derision they had over it! They named us, they named us out loud and hooted with laughter, the traitors! I went into the room where they were and accused Ratazyayev of treachery; I told him he was a traitor. <sent> Ratazyayev replied that I myself was a traitor, that I spent my time with ‘various conquests’: ‘ You’ve been hiding it from us,’ he said. ‘You’re a Lovelace. ‘ * And now they all call me ‘Lovelace’, and won’t address me by any other name! </sent> Do you hear, my little angel, do you hear? Now they know everything, they have all the facts, they know about you, my darling, they know about all your personal matters, they know it all! Why, even Faldoni was there, and he is in cahoots with them; I sent him out to the sausage-shop to buy something; he simply refused to go; ‘I’m busy,’ he said. ‘But you’re obliged to,’ I said. ‘Oh no, I’m not,’ he said; ‘you haven’t paid my mistress her rent, so I’m not obliged to you.’ I wasn’t going to have an uneducated peasant insulting me, and I told him he was a fool; to which he replied: ‘ And you’re another one.’ I think he must have been drunk, to say such an offensive thing to me – and indeed I said to him: ‘You’re drunk, you peasant!’ To which he replied: ‘Well, if I am it is not at your expense, you haven’t got enough money to get drunk yourself; you even go begging for a few copecks from some woman or other.’ And then he added: ‘And you’re a gentleman, too!’ You see what it has come to, little mother? I’m ashamed to go on living, Varenka! Like some kind of outcast; worse than a vagrant without a passport. It is a terrible disaster! -it is the end of me, quite simply the end! The irreversible end!","I shall tell you without regard for style, just as the Good Lord puts the words into my head. I went to the department today. I arrived, sat down, and started to write. I should also tell you, little mother, that I had been writing the day before as well.",0,0.46290764,0.037092358
"lexical = 60, order = 60 Often in the Square, as we came home, my grandmother would make me stop to look up at it. Then after patterning everywhere the violet velvet of the evening air, abruptly soothed, they would return and be absorbed in the tower, deadly no longer but benignant, some perching here and there (not seeming to move, but snapping, perhaps, and swallowing some passing insect) on the points of turrets, as a seagull perches, with an angler's immobility, on the crest of a wave. From the tower windows, placed two and two, one pair above another, with that right and original proportion in their spacing to which not only human faces owe their beauty and dignity, it released, it let fall at regular intervals flights of jackdaws which for a little while would wheel and caw, as though the ancient stones which allowed them to sport thus and never seemed to see them, becoming of a sudden uninhabitable and discharging some infinitely disturbing element, had struck them and driven them forth.","Such was this particular feature of my friend’s character. So it is not surprising that she overcame my projected resistance by subtle means, by persistence, arguments and long-drawn-out persuasion, examining first of all those upon whom we could count. She rejected Uncle Cosme as too ‘easy-going’; if he didn’t approve of my ordination he wouldn’t lift a finger to prevent it. Cousin Justina was better than him, but better than both of them would be Father Cabral, who carried considerable authority. But the priest would do nothing against the Church; only if in confession I told him I had no vocation …",0,0.4624457,0.037554294
