sentence1,sentence2,label,p,pred
"lexical = 40, order = 20 So Sima Yi invited the camp to Luoyang. After the three Cao Shuang brothers returned home, Yi locked the door with a large lock and ordered 800 residents to guard his house. Cao Shuang was worried. Xi said to Shuang: ""The family is short of food now, so brother can make a book and borrow food from the master. If you are willing to lend me food, you will not have any intention of harming each other."" Shuang wrote a book and asked him to go. Sima Yi read the book, so he sent people to deliver a hundred husks of grain to Cao Shuang's house. Shuang was overjoyed and said, ""Sima Gong has no intention of harming me!"" So he was not worried. It turns out that Sima Yi first captured Huangmen Zhang Dang and put him in prison for questioning. When he said, ""It's not me, there are five other people, including He Yan, Deng Yang, Li Sheng, Bi Gui, and Ding Mi, who conspired to usurp."" <sent> Huan Fan and those with him were thrown into prison. Presently Cao Shuang and his brothers, all persons connected with them, and their clans were put to death in the market place. All the treasures of their houses was sent to the public treasury. Then said Sima Yi, “When a person maligns another and is false, the punishment for such a crime as he imputes falls upon his own head.” Sima Yi had them locked in one long wooden collar. The Commander of the Gates, Si Fan, testified that Huan Fan had imposed upon him with a pretended command from Her Majesty and so had escaped out of the city. Beside Huan Fan had said the Imperial Guardian was a rebel. So they were arrested and, when interrogated, confessed that a revolt had been arranged for the third month. </sent> At that time, there was Cao Shuang's younger brother, Uncle Wen's wife, who was also the daughter of Xiahou: she was widowed and childless. When Shuang was executed, his father would marry him again, and his daughter had her nose cut off. His family was alarmed and said, ""The world of life is like a light dust and weak grass, why do you suffer like this? Besides, the husband's family has been killed by the Sima Clan, and who should keep this desire?"" The woman cried and said, ""I Hearing: 'Benevolent people do not change their minds with prosperity and decline, and righteous people do not change their minds with survival or death.' When the Cao clan was prosperous, he still wanted to preserve his end; ""Yi heard it and was wise, and he asked the beggar to support himself, and he became the queen of the Cao clan. A later poem says:","He came dashing forward, and summoned the small party, saying, “Guan Yu, do not run! Surrender and live!”",0,0.44956633,0
"lexical = 60, order = 80 On the country road he had found an ugly old buckle, which he had taken home and given to the children. He himself had said that he had been in the market, but left before he had heard of the theft. It was his fault for the accident. However, this buckle was made of gold and belonged to the stolen items. But everything had really been Sintram's fault.","I happened to be passing just then with my mother. We rushed to help him to his feet. He was black and blue and there was blood all over his face. It gave us an awful fright. But all at once he smiled at us and started shouting: “Thank you, God! for letting me off so lightly!” Then we asked him what was the matter and he told us all about being frightened. Do you know why?",0,0.44926992,0
"lexical = 40, order = 60 And in his head, extremely optimistic elephants come and go. By the time she decides no matter what, she feels sorry for her, and when she decides already, she doesn't look like a man, like a horse disguised as œillères. , It is something that makes a leap forward just looking away. Even if a thoughtful man has a disability that makes him feel suspicious, the woman does not waste it. Then, somehow, he dares to do something that the man can't do, and sometimes he succeeds outside of his mind. Odama tried to approach Okada, but when he was observed by a third party, he was so crawling that he couldn't stand the frustration. After I came, I felt like running toward the shore I wanted to, like a boat with a pursuit on a sail. So he urged the plums and sent them back to his parents. Suezou who gets in the way goes to Chiba and stays there. Ume, the maid, also returns to her parents' house and stays there. From now on until tomorrow morning, it is fun and irresistible for a ladle to feel that it is a body that no one can squeeze. And it seems that things must be a precursor to the easy achievement of the ultimate goal. Only today, Mr. Okada will never pass in front of the inside. There are days when I go back and forth twice, so even if I don't meet once for some reason, I won't miss it twice. Today I will not put anything without saying anything at all costs. If you take the plunge and say something, that person's foot can't be stopped. I have fallen into a lowly concubinage. Moreover, it is a concubinage of usury. But even though it's more beautiful than when I was a raw daughter, it's not ugly. What's more, what's wrong with a man is gradually becoming known to the luck of a monster who encounters an unreasonable eye. <sent> And if this were the case, Okada could not look on her with absolute disfavor. </sent> no. That is certainly not the case. If you think you're a disgusting woman, you can't thank me every time you look at her face. It seems that he killed the snake one day. No matter where it happened, I'm sure it wasn't the case. If it wasn't inside me, I might have passed by with an unknown face. And since I'm thinking so much over here, I'm sure this heart shouldn't go a little further, if not everyone. what. It may be easier to produce than you think. While I was thinking about this, the ladle didn't even want to fill the tub's hot water when it had cooled completely.","If you look at it, you can't think that Mr. Okada is a nasty woman.",1,0.659734,1
"lexical = 40, order = 60 You know, you have defiled my soul, the two of you! And do you think that I would have behaved this way throughout the night, and right now, at this moment, as I face you, that I would have looked at you as I am doing, at you and at the whole world, if I were really a parricide? How can you people imagine for a second that, if I had really killed my father, I would have denied it and told all these lies just to get away with it? . . I can feel it now inside, for I have learned more about life during this horrible night than in the last twenty years. No, that is not the kind of man Dmitry Karamazov is! If I had killed him, I swear I would not have waited for you to come here, nor would I have waited for sunrise as I was doing—I would have destroyed myself at once, then and there!","Your explanation has not satisfied me at all. Isn’t it clear that I was right in trying to insist on taking the situation that was offered me? Besides, my last adventure has thoroughly frightened me. You say that it’s your love for me that makes you keep in hiding from me. I saw that I was deeply indebted to you while you persuaded me that you were only spending your savings on me, which you said you had lying by in the bank in case of need.",0,0.44912085,0
"lexical = 40, order = 100 ""Yes, it's quite true, isn't it?"" cried the general, his eyes sparkling with gratification. "" A small boy, a child, would naturally realize no danger; he would shove his way through the crowds to see the shine and glitter of the uniforms, and especially the great man of whom everyone was speaking, for at that time all the world had been talking of no one but this man for some years past. The world was full of his name; I—so to speak—drew it in with my mother's milk. Napoleon, passing a couple of paces from me, caught sight of me accidentally. <sent> I had a noble bearing, my parents dressed me well. I stood out in that crowd, you must agree—” “Surely! </sent>",I am not petty. I am a generous man.,0,0.4488188,0
"lexical = 40, order = 20 But Aglaya will never be his wife, that much I can tell you! Now I must agree with the rest, it’s pretty obvious the hussy has for some unknown reason made him look a complete fool (very suspicious that, and highly irregular!). This mood persisted all day the day before yesterday and through to the morning of the next.","There was the fact alone that Nastasya Filippovna was visiting for the first time; until then she had behaved so haughtily that, in her conversations with Ganya, she had not even expressed any wish to meet his relations, and lately had not even mentioned them at all, as if they did not exist. Though he was partly glad that such a bothersome conversation had been put off, in his heart Ganya had laid this haughtiness to her account. In any case, he had expected sneers and barbs at his family from her sooner than a visit; he knew for certain that she was informed of all that went on in his home to do with his marital plans and what views his relations had of her. Her visit now, after giving him her portrait and on her birthday, the day when she had promised to decide his fate, almost signified the decision itself.",0,0.44872066,0
"lexical = 0, order = 100 He must have stuck a glass eye in his back to surprise people.”","There was not another praline for him to crunch, not even a gumdrop.",1,0.66017234,1
"lexical = 40, order = 80 While I've been telling you this story, which you'll assume I've made up... What about the man in the livery who was scraping away on the bass viol? Reader, you shall have it, I promise. You have my word on it. You won't be sold short. But please let me get back now to Jacques and his Master. <sent> Jacques and his master had arrived at the place where they were to spend the night. There I heard an uproar… – You heard? You weren’t there… It’s got nothing to do with you at all. It was late. The gates of the town were closed and they were obliged to stop in the suburb. </sent> You're right. So Jacques... his Master... er... a terrible hullabaloo is heard. I see two men... You don't see anything of the kind. This has nothing to do with you. You weren't there. True enough. There were two men chatting quietly at a table outside the door of their room. A woman, hands on hips, was heaping a torrent of abuse on their heads, and Jacques was trying to calm her down while she paid no more attention to his peaceful remonstrations than the two men she was shouting at paid to her fulminations. ' Come, come, my good woman,' said Jacques, 'a little patience, calm down. Now what's all this about? These two persons look like gentlemen...'","Jacques and his Master had reached the place where they were to spend the night. It was late, the gates were all shut, and they'd been forced to stop at an inn outside the town's walls. There I can hear a great hullabaloo... You can hear} But you weren't there. How could you have heard anything?",1,0.66017234,1
"lexical = 60, order = 100 Hans Castorp bowed her out, then stood by the table, staring from the door through which she had disappeared to the instrument she had left behind. “So that,” he thought, “was Directress von Mylendonk. Settembrini doesn’t care for her, and certainly she has her unpleasant side. The stye isn’t pretty—but of course she does not have it all the time. But why does she call me ‘young ’un,’ like that? Rather rude and familiar, seems to me. So she has sold me a thermometer —I suppose she always has one or two in her pocket. They are to be had everywhere here, Joachim said, even in shops where you would least expect it. But I didn’t need to take the trouble to buy it; it just fell into my lap.” He took the article out of its case, looked at it, and walked restlessly up and down the room. His heart beat strong and rapidly. He looked toward the open balcony door, and considered seeking counsel of Joachim, but thought better of it and paused again by the table. <sent> He now cleared his throat to see just how hollow his voice sounded. He then coughed. </sent> “Yes,” he said. “I must see if I have the fever that goes with the cold.” Quickly he put the thermometer in his mouth, the mercury beneath the tongue, so that the instrument stuck slantingly upwards from his lips. He closed them firmly, that no air might get in. Then he looked at his wrist-watch. It was six minutes after the half-hour. And he began to wait for the seven minutes to pass.","It should be noted that these Masonic chats, which took place separately between the pupil and each of the two mentors, had occurred before Joachim's return to those above.",0,0.44861498,0
"lexical = 0, order = 20 <sent> “In that case,” replied the minister, “the four thunder dukes and the Dame of Lightning are yours for the day.” “Is that authorized?” But the Four Heavenly Preceptors also told me that the prefect could expiate his offense through religious devotion. The inhabitants of the city have been ostentatiously holy for the past three days, and a courier has just delivered their documents of repentance to the Jade Emperor.” “I know. the celestial being queried. “I understand that three conditions have to be met first.” </sent> Splendid Monkey. He pulled a hair out from the back of his head, breathed a magic breath on it, said “Change,” and turned it into an imitation Monkey who stayed with the Tang Priest, Pig and Friar Sand to endure the cursing and swearing of the Taoist boys, while the real Monkey used his divine powers to leap out of the hall by cloud. He went straight to the garden and struck the manfruit tree with his gold-banded cudgel. Then he used his supernatural strength that could move mountains to push the tree over with a single shove. The leaves fell, the branches splayed out, and the roots came out of the ground. The Taoists would have no more of their “Grass-returning Cinnabar.” After pushing the tree over Monkey searched through the branches for manfruit, but he could not find a single one. These treasures dropped at the touch of metal, and as Monkey's cudgel was ringed with gold, while being made of iron, another of the five metals, one tap from it brought them all tumbling down, and when they hit the ground they went straight in, leaving none on the tree. “Great, great, great,” he said, “that'll make them all cool down.” He put the iron cudgel away, went back to the front of the temple, shook the magic hair, and put it back on his head. The others did not see what was happening as they had eyes of mortal flesh.","“Amitabha Buddha,” exclaimed Pig, “if he pinched four of them why did he only share out three? He must have done the dirty on us.” He continued to shout wildly in this vein. Now that they knew that the fruit really had been stolen, the two boys started to abuse them even more foully. The Great Sage ground his teeth of steel in his fury, glaring with his fiery eyes and tightening his grip on his iron cudgel. “Damn those Taoist boys,” he thought when he could restrain himself no longer. “If they'd hit us we could have taken it, but now they're insulting us to our faces like this, I'll finish their tree off, then none of them can have any more fruit.”",1,0.66061044,1
"lexical = 40, order = 100 “Twelve years older!” he exclaims, delighted that she’s paying attention, that she isn’t losing her head completely. “So, you’re twelve years older, that’s splendid , it’s simply grand! You don’t think, do you, that twelve years is an obstacle? Why, you must be mad! But however that may be—even if you were three times twelve years older, what difference would it make, as long as I’m in love with you and mean every word that passes my lips at this moment? I’ve been thinking about this for a long time, well, not that long, but for several days anyway, that’s the truth; for heaven’s sake, believe me, I implore you. I’ve been thinking about it for a number of days and spent sleepless nights because of it. You have such strange eyes, I was drawn by them from the moment I saw you; I could be drawn to the world ’s end by a pair of eyes. Once an old man, alas, dragged me around a forest for half a night by his eyes alone. The man was possessed—. Well, that’s another story. But your eyes have affected me. Do you remember the day you were standing here in the middle of the room watching me as I passed by? You didn’t turn your head, you only followed me with your eyes, I’ll never forget it. But once I met you and had a chance to talk to you, I was also moved by your smile. I don’t think I’ve ever seen anybody laugh with such heartfelt warmth as you; but that’s something you don’t know about, which is just the wonder and the beauty of it, that you don’t know about it.... Oh, what frightful drivel I’m talking. I can hear it well enough, but I have the feeling that I must talk continuously, otherwise you won’t believe me, and that makes me confused.4 <sent> But if you just did not run like that, I mean: so ready to get up and go, I should immediately get better. I beg you, let me hold your hand again and I'll probably speak more clearly. </sent> There, thank you! ... You see, all I really want from you is what I’ve just told you, nothing more; I have no ulterior motives. So what have I said that you find so disconcerting? You can’t fathom how I came up with this crazy idea, you can’t understand that I—that I—really want to, right?",Hubbard Squash was not there.,0,0.44815454,0
"lexical = 60, order = 60 What was Dr. talking about? Krokowski? In what line of thought was he moving? Hans Castorp used his wits to get the message running, which he didn't manage to do right away, since he hadn't heard the beginning and had missed more when thinking about Frau Chauchat's sagging back. It was a power... that power...in short, it was the power of love that was the issue. Of course! The topic lay in the general title of the lecture cycle, {193}and what should Dr. Krokowski then probably speak otherwise, since this was after all his area. It was a bit odd, all of a sudden, to hear a lecture on love, when otherwise there had only been talk of things like transmission gears in shipbuilding. How did one go about discussing a subject of such a brittle and secret nature in the broad daylight in front of ladies and gentlemen? dr Krokowski discussed it in a mixed mode of expression, in a style at once poetic and scholarly, ruthlessly scientific but at the same time singingly swinging in tone, which struck young Hans Castorp as somewhat untidy, although this might be the reason why the ladies had such hot cheeks and the Gentlemen shook their ears. In particular, the speaker used the word ""love"" constantly in a slightly vacillating sense, so that one never quite knew where one stood with it, and whether it meant pious or passionately carnal—which produced a slight feeling of seasickness. Never in his life had Hans Castorp heard this word uttered so often in succession as here and now, yes, when he thought about it, it seemed to him that he himself had never uttered it or heard it from someone else's mouth. That might have been a mistake - at any rate he did not think that so frequent repetition would do the word any good. On the contrary, these slippery one and a half syllables with the tongue, the lip sound and the thin vowel in the middle became very repulsive to him in the long run, an image associated with it as of watered milk - something bluish-white, limp, especially in comparison with all the strength that Dr. Krokowski actually spoke about it. For so much became clear that one could say strong pieces without driving people out of the hall, if one started like he did. He was by no means content to broach, with a kind of intoxicating tact, things which were well known but which were shrouded in silence; he shattered illusions, he relentlessly honored knowledge, he left no room for sensitive belief in the dignity of the silver hair and the angelic purity of the tender child. Incidentally, he also wore his soft fall collar with his frock coat and his sandals over his gray socks, which made a fundamental and idealistic impression, even if Hans Castorp was a bit startled by it. By using books and loose sheets lying on the table in front of him, supporting his statements with all sorts of examples and anecdotes and even reciting verses several times, Dr. Krokowski of frightening forms of love, wondrous, painful and uncanny variations of its appearance and omnipotence. Of all natural instincts, he said, it is the most vacillating and endangered, fundamentally inclined to go astray and hopelessly wrong, and that shouldn't come as a surprise. For this mighty impulse is nothing simple, it is by its very nature multifaceted, and no matter how legitimate it may be as a whole, it is composed of sheer perversities. But since one now, and rightly so, Dr. Krokowski continues, but since one correctly refuses to infer the wrongness of the whole from the wrongness of the components, one is inevitably forced to claim a part of the legality of the whole, if not its entire legality, also for the individual wrongness gain weight. That is a requirement of logic, and he asks his listeners to stick to it. Mental resistance and correctives are there, decent and regulative instincts of - he might almost have said bourgeois kind, under whose balancing and restricting effect the wrong components merge into a regular and useful whole - a nevertheless frequent and welcome process, whose However, the result (as Dr. Krokowski added somewhat dismissively) was none of the doctor and thinker's concern. In another case, on the other hand, it didn't succeed, this process didn't want to and shouldn't succeed, and who, asked Dr. Krokowski, are you able to say whether this does not perhaps mean the nobler, spiritually more precious case? In this case, both groups of forces, the urge to love as well as those opposing impulses, among which shame and disgust are to be mentioned in particular, have an extraordinary tension and passion that exceeds the usual bourgeois level, and, guided in the depths of the soul, prevent the Struggle between them that containment, security and morality of the erring instincts, which lead to the usual harmony, to the love life according to the rules. This conflict between the powers of chastity and love - for that is what it is about - how will it end? It seems to end with the victory of chastity. Fear, prosperity, chaste abhorrence, a trembling need for purity, they suppressed love, kept it chained in obscurity, allowed its confused demands at best only partially, but by far not in their full variety and force into consciousness and into activity. But this victory of chastity is only an apparent and Pyrrhic victory, because the love command cannot be gagged, it cannot be violated, suppressed love is not dead, it is alive, it continues to strive in the dark and deep secret to fulfill itself, it breaks the spell of chastity and reappear, albeit in a transformed, unrecognizable form... And what then, then, is the form and mask in which the unapproved and suppressed love reappears? So asked Dr. Krokowski and looked down the rows as if earnestly awaiting the answer from his listeners. <sent> At least this was Hans Castorp’s impression, as he sat there expectantly waiting, along with all the others, to learn in what form unsanctioned love would reappear. But no, he would have to provide the answer himself, though he had already provided so many. The women were barely breathing. No one else knew the answer, but he would be sure to know this, too —you could see it just by looking at him. With his glowing eyes, his waxen pallor, his black beard, and those monastic sandals over gray woolen socks, he seemed to symbolize in his person the battle between chastity and passion about which he had been speaking. </sent> Prosecutor Paravant quickly shook his ear again so that it would be open and receptive at the crucial moment. Then said Dr. Krokowski: In the form of the disease! The symptom of illness is disguised love activity and all illness transformed love.","he asked, turning his back to the verandah and continuing to smoke, amazed at her childishness.",0,0.4480791,0
"lexical = 40, order = 60 I later discovered most of the details of this poor old man’s story. He had once had a government position somewhere, had no abilities whatsoever and had occupied the lowliest and most insignificant post in the service. On the death of his first wife (the mother of our ‘student’ Pokrovsky), he had taken it into his head to marry a second time, and married a tradesman’s daughter. His new wife turned the household upside down; she would leave no one alone, took everyone in hand. <sent> At that time our ‘student’ Pokrovsky was only a child of about ten years old. His stepmother hated him. But fate smiled on little Pokrovsky. The landowner Bykov, who knew the government clerk Pokrovsky and had once been his benefactor, took the child into his care and found him a place in some school or other. He took an interest in the boy because he had known his dead mother, who as a girl had received the good favours of Anna Fyodorovna and had been married by her to the government clerk Pokrovsky. </sent> Moved by generosity, Mr Bykov, a friend and intimate acquaintance of Anna Fyodorovna’s, had given the sum of five thousand rubles as a dowry for the bride. Where that money had gone, no one knew. That was the story as Anna Fyodorovna told it to me; the istudent’ Pokrovsky never liked talking about his family circumstances. They say that his mother was very good-looking, and I find it strange that she should have made such a poor marriage to such an insignificant man… She died when she was still quite young, about four years after the marriage.","Étienne had sat down, curious to make him talk. He was no longer angry, he was seized by an interest in this childish scoundrel, so brave and so industrious in his vices. And, indeed, he tasted a well-being, at the bottom of this hole: the heat was no longer too strong there, an equal temperature reigned there out of season, with the warmth of a bath, while the harsh December chapped on the earth the skin of the wretched. As they grew older, the galleries were purified of harmful gases, all the firedamp was gone, you could only smell there now the smell of old fermented wood, a subtle smell of ether, as if sharpened by a hint of clove.",0,0.4474603,0
"lexical = 60, order = 20 it’s because I’m in such a happy frame of mind today. We all ate dinner together in Ratazyayev is room and they started passing round a Romany wine* such as you’ve never tasted in your life (they’re such frolicsome fellows, little mother!) … But why should I write to you about that? Now don’t go getting the wrong idea about me, Varenka. I just tell you all these things for fun. I shall send you the books, I promise I shall… There’s a novel by Paul de Kock",Why do you suppose I sleep well?,0,0.44724903,0
"lexical = 20, order = 80 <sent> Let her be! Don't you see that you are putting all sorts of things into her head? "" And it was quite true; he had put ideas into her head and had taught her some things she did not know before, which was very astonishing. </sent> One morning he saw her rummaging through some paper to stick something on her little face. It was rice powder, with which she plastered the delicate satin of her skin with a perverse taste. He smeared her with the paper until it scratched her face, calling her a miller's daughter. Another time she brought back some red ribbons to patch up her cap, that old black hat that made her so ashamed. And he asked her furiously where these ribbons came from. Eh ? it was on the back that she had won that! Or had she bought them at the rat race? Slut or thief, perhaps, already both. On several occasions, he thus saw nice objects in her hands, a carnelian ring, a pair of sleeves with a little lace, one of those doubled hearts, ""Tâtez-y"", which girls put between their two nenais. Coupeau wanted to crush everything; but she defended her business with rage , it was hers, ladies had given it to her, or else she had traded in the workshop. For example, the heart, she had found in rue d'Aboukir. When her father crushed her heart with a kick, she remained erect, white and tense, while an inner revolt pushed her to throw herself on him, to snatch something from him. For two years, she had dreamed of having this heart, and now it was being flattened! No, she thought it was too strong, it would end in the end!","Ah! yes, for example, the desire came to him! That is to say, it itched all over his body to run off and pass by, as old Coupeau used to say. He made her live too much in that idea, an honest girl would have been fired up by it. Even, with his way of yelling, he taught her things she didn't know yet, which was quite surprising. So, little by little, she took on funny ways.",1,0.6617043,1
"lexical = 0, order = 100 Some say, ‘Strike now.’","Or maybe the spy of Shu and Wu made a conspiracy against each other, causing my ruler and ministers to rebel, but he took advantage of it and attacked",1,0.6619229,1
"lexical = 60, order = 40 An attempt at divorce could only lead to a scandalous court trial, which would be a godsend for his enemies, for the slandering and humiliation of his high position in society. <sent> And in the soul of Alexei Alexandrovich, in spite of the now complete, as it seemed to him, contemptuous indifference to his wife, there was only one feeling in relation to her - an unwillingness that she could unhindered with Vronsky, so that her crime would be beneficial to her. The main goal - to determine the position with the least disorder - was not achieved even through divorce. In addition, during divorce, even when trying to divorce, it was obvious that the wife broke off relations with her husband and joined with her lover. </sent> This one thought so vexed him that, merely imagining it, he groaned with inner pain, got up, changed his position in the carriage and, frowning, spent a long time after that wrapping his chilled and bony legs in a fluffy rug.","Therefore he has found a primary cause, that is, justice. And so he is at rest on all sides, and consequently he carries out his revenge calmly and successfully, being persuaded that he is doing a just and honest thing. But I see no justice in it, I find no sort of virtue in it either, and consequently if I attempt to revenge myself, it is only out of spite. Spite, of course, might overcome everything, all my doubts, and so might serve quite successfully in place of a primary cause, precisely because it is not a cause. But what is to be done if I have not even spite (I began with that just now, you know). In consequence again of those accursed laws of consciousness, anger in me is subject to chemical disintegration.",0,0.44682658,0
"lexical = 40, order = 40 The trouble is simple, never mention the military affairs. Chief clerk Yang Yong said: "" I saw that the prime minister often wrote books from the school, and I secretly thought that it was not necessary: the husband is to govern and have the body, and the upper and lower cannot invade each other. Kong Ming sighed and said, ""He knows me well!"" Said: ""Kongming is troubled by little food, it can last for a long time!"" The messenger resigned, returned to Wuzhangyuan, saw Kongming, and said: ""Sima Yi received the women's clothes, read the book, and did not get angry, but only asked the Prime Minister how he slept and ate. When a certain responds like this, he said: 'Eating less food is annoying, how can it last for a long time?'"" The food he eats is only a few liters a day."" Yi Gu called the generals.","As for food, he does not eat more than a few pints of grain daily.” “Indeed, he eats little and works much,” remarked Sima Yi. “Can he last long?” The messenger returned to his own side and reported that Sima Yi had taken the whole episode in good part and shown no sign of anger. He had only asked about the Prime Minister's hours of rest, and food, and such things. He had said no word about military matters. “I told him that you ate little and worked long hours, and then he said, 'Can he last long?' That was all.” “He knows,” said Zhuge Liang, pensively. First Secretary Yang Yong presently ventured to remonstrate with his chief. “I notice,” said Yang Yong, “that you check the books personally. I think that is needless labor for a Prime Minister to undertake.",1,0.6621414,1
"lexical = 40, order = 20 Fully twist! How shameful you are! Well, come on, my angel; How do you get such thoughts? You are not sick, my dear, you are not sick at all; you bloom, right bloom; a little pale, but still blooming. And what kind of dreams and visions are you having! It's a shame, my dear, fullness; you spit on these dreams, just spit. Why do I sleep well? Why is nothing being done to me? Look at me, mother. I live for myself, I sleep peacefully, I'm healthy, well done, well done, it's a pleasure to watch. Fullness, fullness, darling, ashamed. <sent> Get better. </sent> After all, I know your head, mother, if you find something, you already went to dream and yearn for something. Stop it for me, my dear. Go to people? - never! No, no and NO! And what do you think it is, what does it come upon you? Yes, even out! No, mother, I won’t allow it, I arm myself with all my might against such an intention. I’ll sell my old tailcoat and I’ll walk the streets in one shirt, and you won’t need us. No, Varenka, no; I already know you! This is bullshit, pure bullshit! And what is true is that Fedor alone is to blame for everything: she, apparently, is a stupid woman, she has advised you on everything. And you, mother, do not believe her. Yes, you still don’t know everything, darling, don’t you? She is a stupid, quarrelsome, absurd woman; she and the husband of her deceased survived from the light. Or did she irritate you in some way? No, no, mother, no way! And then how will I be , what will I have to do? No, Varenka, darling, get that out of your head. What are you missing from us? We do not get enough of you , you love us, so live yourselves there humbly; sew or read, and perhaps don’t sew, it doesn’t matter, just live with us. Otherwise, you can judge for yourself, well, what will it look like then? .. So I'll get you some books, and then, perhaps, we'll get together to go for a walk somewhere again. Only you, completeness, mother, completeness, gain your mind and do not bless from trifles! I will come to you, and in a very short time, only you will accept my direct and frank confession for this: it’s not good, darling, very bad! Of course, I am an unlearned person and I myself know that I am an unlearned person, that I studied with copper money, but I’m not talking about that, it’s not about me here, but I’ll intercede for Ratazyaev, your will. He is my friend, so I will stand up for him. He writes well, very, very, and again very well. I do not agree with you and cannot agree at all. The writing is flowery, jerky, with figures, there are different thoughts; very good! Perhaps you read without feeling, Varenka, or you were not in a good mood when you read it, you got angry with Fyodor for something, or something bad happened to you there. No, you read it with a feeling, better, when you are happy and cheerful and in a pleasant mood, for example, when you hold candy in your mouth - that's when you read it. I do not argue (who is against this), there are writers better than Ratazyaev, there are even very best ones, but they are good and Ratazyaev is good; they write well and he writes well. He is special to himself, he pees so-so, and he is very good at pissing. Well, goodbye, mother; I can no longer write; you need to hurry, there is work. Look, mother, beloved ya, calm down, and may the Lord be with you, and I remain","And I'm alone, they'll be thrown by a storm onto a desert island, and I'm looking, I'm looking with my eyes in gray-blue waves.",0,0.4458311,0
"lexical = 20, order = 60 In the end, and after much persuasion, the old fellow consented and went. “But the Emperor anxiously desires to see you face to face, if haply you would not mind making the effort.” The seer said, “I am but an old man of the barren hill country, without learning or wisdom; you shame me, O Emperor, by calling me, and I know not why.” The First Ruler received him affably, surprised at the contrast between his hoary head and fresh boyish complexion. “This is no common man,” thought the First Ruler, and he treated him with distinguished courtesy. The venerable one had blue eyes, with square and sparkling pupils. His carriage was erect, and he stood straight as a pine tree.","Because the steamed buns made in his temple are so good, it has this name. It is not far from Tiejian Temple. Now that the monk's class was over, and the evening tea was laid, Jia Zhen ordered Jia Rong to invite Sister Feng to rest. Seeing that there were still several sisters-in-law accompanying her daughter, Sister Feng resigned from everyone and brought Baoyu and Qin Zhong to Shuiyue Nunnery. It turned out that Qin Ye was old and sick, so he couldn't be here, so he only ordered Qin Zhong to wait for An Ling. Then Qin Zhong only followed Sister Feng and Baoyu to Shuiyue Nunnery, and Jing Xu led the two apprentices, Zhishan and Zhizhi, to greet them. Sister Feng waited when she came to the clean room to change her clothes and clean her hands. Seeing that Zhizhi had grown taller and looked more rested, she said, ""Why don't you master and disciple go to us these days?",0,0.44580093,0
"lexical = 40, order = 60 I've taken all the money out of my business, for example, the offices for my business used to occupy nearly a whole floor, but now all I need is a little room at the back where I work with one apprentice. ""So you're also working at the court yourself?"" asked K. ""That's just what I want to learn more about."" ""I need all of them,"" said the businessman. So that means I mustn't neglect anything that might be of use to me; even if there's very little hope of a particular thing being of any use I can't just throw it away. ""Most of all, I don't want to lose my case, well that's obvious. It wasn't just using up the money that caused the difficulty, of course, it was much more to do with me not working at the business as much as I used to. So everything I have I've put to use in my case. ""Would you mind explaining that to me?"" asked K. ""I'd be glad to,"" said the businessman. If you want to do something about your trial you don't have much time for anything else.""","I need every one of them, said Block. ""Tell me why, will you?"" asked K. ""With pleasure,"" said the tradesman. ""To begin with, I don't want to lose my case, as you can well understand. And so I daren't ignore anything that might help me; if there's even the faintest hope of an advantage for myself I daren't reject it. That's why I've spent every penny I possess on this case of mine. For instance, I've drawn all the money out of my business; my business offices once filled nearly a whole floor of the building where now I need only a small back room and an apprentice. Of course it's not only the withdrawal of my money that has brought the business down, but the withdrawal of my energies. When you're trying to do anything you can to help your case along you haven't much energy to spare for other things."" ""So you've been working on your own behalf as well,"" interrupted K., "" that's precisely what I wanted to ask you about.""",1,0.6632328,1
